recordId,sprk_graphdriveid,mapped_index,action,detail
5137aee3-f7f2-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
17d89d07-f8f2-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4fd7d9b8-faf2-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
aac5de96-fef2-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
2a6a80e1-00f3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
9cb17f9d-1af3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
2db27f9d-1af3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
51b27f9d-1af3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
fa0363ba-2bf3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1f3dfcc0-2bf3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
233dfcc0-2bf3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
57dd274c-2df3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5add274c-2df3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
63dd274c-2df3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
cb265c52-2df3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
7c5f48c6-ddf3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d614a8cc-ddf3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d914a8cc-ddf3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0ccc3c4c-def3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
0ecc3c4c-def3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
94ae6752-def3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
9aae6752-def3-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b6d89b4d-e7f4-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c1d89b4d-e7f4-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c6170754-e7f4-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
e21e0e5a-e7f4-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
7ce16c0a-5df5-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
8ce16c0a-5df5-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
9ae16c0a-5df5-f011-8406-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
a3aa5f78-c8fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b0aa5f78-c8fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
9e18f87e-c8fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ba18f87e-c8fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c618f87e-c8fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ba392352-cafb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
3350adba-cafb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
25c2acc0-cafb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4ec2acc0-cafb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
f2a75e8a-d5fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ffa75e8a-d5fb-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4c8987f9-55fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b5512f20-56fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
bc512f20-56fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c2512f20-56fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c3d13a26-56fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c5d13a26-56fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
9aa5ab93-59fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ad2a216b-72fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4d6b5c71-72fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
8d1bea97-7ffc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
515452a4-7ffc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
555452a4-7ffc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
946dee16-81fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
6245e3c5-81fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
3e05f6cb-81fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
514af859-82fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d04e7660-82fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d24e7660-82fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d84e7660-82fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4eddf3d4-9afc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
57ddf3d4-9afc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5cddf3d4-9afc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4b9f5eaa-d1fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
559f5eaa-d1fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1323c2f9-d2fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1923c2f9-d2fc-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
577ad770-1bfd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
797ad770-1bfd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1a0d3be4-4efd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1958b89b-4ffd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1e58b89b-4ffd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
93da484f-53fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
1adb484f-53fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
aa198a59-86fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
bf198a59-86fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5d15f123-87fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
5374142a-87fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
739ccc79-88fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b99ccc79-88fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
ba9aed7f-88fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
8378023e-89fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
9d466f81-90fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
2a97988e-90fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
90880e0f-97fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
c6fd1e15-97fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4346138b-e0fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d1002798-e0fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
e7f3dd32-e4fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
b036d716-e6fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
e25af41c-e6fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
865d62ad-e6fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
051b39ba-e6fd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
4d693bcf-fefd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
857d3bd5-fefd-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
33b608b9-00fe-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
3a12a1b6-01fe-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
f212a1b6-01fe-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
a631b3c8-02fe-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
d431b3c8-02fe-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
8cbe4e81-03fe-f011-8407-7ced8d1dc988,"b!yLRdWEOAdkaWXskuRfByIRiz1S9kb_xPveFbearu6y9k1_PqePezTIDObGJTYq50",spaarke-knowledge-index-v2,dry-run-fill,"Would PATCH sprk_searchindexname"
